unique_play_id,target_player_id,target_player_name,target_player_position,quarterback_id,quarterback_name,receiver_route,defensive_coverage,offense_team,defense_team,pass_result,pass_score_raw,open_score_raw,pass_score_scaled,open_score_scaled,pass_pctile,open_pctile,expected_success,open_receiver,blanketed_receiver,exceptional_pass,bad_pass,play_category,splash_play
2023092410686,54594,Jake Ferguson,TE,43424.0,Dak Prescott,HITCH,COVER_2_ZONE,DAL,ARI,C,0.019277613318990916,15.175360072944159,49.63337932918036,16.97231743930232,18.587834963845175,43.76860910250957,48.05999,False,False,False,True,typical,True
2023092410765,56457,Hunter Luepke,FB,43424.0,Dak Prescott,OUT,COVER_2_ZONE,DAL,ARI,C,1.3758616521954536,23.819011267633527,50.31691171805436,26.821472303733533,25.15241741103077,69.6086771586559,57.984467,False,False,False,False,typical,False
2023092410810,46150,Michael Gallup,WR,43424.0,Dak Prescott,HITCH,COVER_3_ZONE,DAL,ARI,C,90.2409383164894,34.31097994945264,95.09272832733932,38.776723858017505,73.40138947965404,84.857507443641,87.48696,True,False,False,False,typical,False
2023092410840,41246,Brandin Cooks,WR,43424.0,Dak Prescott,HITCH,COVER_3_ZONE,DAL,ARI,I,55.79808207809845,3.4547495734549756,77.73825036682211,3.6170691402881063,54.77101942435843,6.479512264284702,68.39881,False,True,False,False,typical,False
2023092410995,47808,Marquise Brown,WR,44948.0,Joshua Dobbs,OUT,COVER_3_ZONE,ARI,DAL,C,27.068310976028442,14.426810095242558,63.2623841392752,16.119369479222755,43.655182191975044,40.8762228838792,66.46079,False,False,False,False,typical,False
20230924101178,53478,Rondale Moore,WR,44948.0,Joshua Dobbs,FLAT,COVER_3_ZONE,ARI,DAL,C,98.43428134918213,26.11374441178816,99.22105003503012,29.43624488076767,86.70778392173543,74.30171558202183,90.72924,False,False,True,False,typical,False
20230924101352,46150,Michael Gallup,WR,43424.0,Dak Prescott,SCREEN,COVER_4_ZONE,DAL,ARI,C,99.99845027923584,13.23850814793775,100.0,14.765338683544536,99.50021267545725,36.20445200623848,91.63529,False,False,True,False,typical,False
20230924101382,55923,Luke Schoonmaker,TE,43424.0,Dak Prescott,FLAT,COVER_6_ZONE,DAL,ARI,I,56.56166014548978,13.571625581791864,78.12298903802753,15.144914989919194,55.040408336877924,37.5017722954771,73.38517,False,False,False,False,typical,False
20230924101405,41246,Brandin Cooks,WR,43424.0,Dak Prescott,OUT,COVER_4_ZONE,DAL,ARI,C,92.41088613461801,31.018556071002937,96.18608456134439,35.0251156628458,75.61321423507728,81.23493548844463,87.937744,True,False,True,False,open + exceptional,False
20230924101488,54594,Jake Ferguson,TE,43424.0,Dak Prescott,OUT,COVER_1_MAN,DAL,ARI,C,2.8543751948291174,5.168941606557496,51.06187986217017,5.570334308111397,27.676166170423933,10.662129590245286,48.9248,False,True,False,False,typical,True
20230924101603,41246,Brandin Cooks,WR,43424.0,Dak Prescott,GO,COVER_4_ZONE,DAL,ARI,I,-5.586202541774643,0.5468853703646914,46.80898575576765,0.30365398552476064,10.180065220473557,1.3044094711470298,34.068726,False,True,False,True,covered + bad,False
20230924101736,47808,Marquise Brown,WR,44948.0,Joshua Dobbs,SLANT,COVER_1_MAN,ARI,DAL,C,-2.47853267909548e-06,20.451787976707465,49.62366480588994,22.98463265015906,15.886856656741813,61.64752587551396,49.31582,False,False,False,True,typical,True
20230924101912,47808,Marquise Brown,WR,44948.0,Joshua Dobbs,CROSS,COVER_1_MAN,ARI,DAL,I,9.428034536538721,18.213883392824854,54.37410302322404,20.434614339375937,34.368353891960865,54.607968240465055,62.17845,False,False,False,False,typical,False
20230924101969,44917,James Conner,RB,44948.0,Joshua Dobbs,SCREEN,COVER_1_MAN,ARI,DAL,C,99.59335923194885,18.296498189843987,99.80506639626839,20.52875117016741,93.03133418403516,54.89153551680136,91.1526,False,False,True,False,typical,False
20230924101999,53478,Rondale Moore,WR,44948.0,Joshua Dobbs,FLAT,COVER_0_MAN,ARI,DAL,C,17.93481700986338,20.34120651599528,58.66035524128699,22.85862873038515,39.401673046930384,61.30015596200199,66.92564,False,False,False,False,typical,False
20230924102079,52425,CeeDee Lamb,WR,43424.0,Dak Prescott,SLANT,COVER_4_ZONE,DAL,ARI,C,71.54485353818124,14.162297686823699,85.6724645435403,15.81796633194147,61.60499078406352,39.89791578051893,77.511765,False,False,False,False,typical,False
20230924102104,47911,Tony Pollard,RB,43424.0,Dak Prescott,FLAT,COVER_2_ZONE,DAL,ARI,C,79.81900572776794,20.062118591160583,89.84150298861833,22.54061726386756,65.79469729193251,60.47781086062668,82.103546,False,False,False,False,typical,False
20230924102257,54594,Jake Ferguson,TE,43424.0,Dak Prescott,OUT,COVER_4_ZONE,DAL,ARI,C,86.94295883178711,13.214151671199147,93.43099876910051,14.737585283280328,70.48773571529846,36.1335601871544,81.5576,False,False,False,False,typical,False
20230924102320,47808,Marquise Brown,WR,44948.0,Joshua Dobbs,HITCH,COVER_4_ZONE,ARI,DAL,C,65.08581962718465,62.47320570598101,82.4179968861896,70.86664934847911,58.61335601871544,96.6255494115979,82.79622,True,False,False,False,typical,False
20230924102402,53478,Rondale Moore,WR,44948.0,Joshua Dobbs,GO,COVER_1_MAN,ARI,DAL,I,29.75083887507264,7.634629517218968,64.61401046724926,8.379904191539971,44.85325393449596,17.347228129873812,63.27665,False,True,False,False,typical,False
20230924102550,54594,Jake Ferguson,TE,43424.0,Dak Prescott,FLAT,COVER_4_ZONE,DAL,ARI,C,18.41852515935898,15.198459414204422,58.904077839716194,16.998638375237178,39.649794413724656,43.917481922586134,64.144516,False,False,False,False,typical,False
20230924102619,52425,CeeDee Lamb,WR,43424.0,Dak Prescott,SCREEN,COVER_4_ZONE,DAL,ARI,C,97.0280513095716,33.93850268907545,98.51250286748609,38.35229833015864,82.64568268821778,84.43215652913653,90.294525,True,False,True,False,open + exceptional,False
20230924102644,47911,Tony Pollard,RB,43424.0,Dak Prescott,FLAT,COVER_2_ZONE,DAL,ARI,C,97.44908171844857,28.171285712584904,98.7246444767937,31.780745191465204,83.5814547001276,77.76123635332482,90.108864,True,False,True,False,open + exceptional,False
20230924102672,52425,CeeDee Lamb,WR,43424.0,Dak Prescott,GO,COVER_1_MAN,DAL,ARI,C,-4.623335631833814,2.259280839432904,47.29413868419564,2.254872028007241,10.80391322841344,4.019566142067205,34.971626,False,True,False,True,covered + bad,True
20230924102727,54594,Jake Ferguson,TE,43424.0,Dak Prescott,OUT,COVER_1_MAN,DAL,ARI,I,71.08401604928076,4.727609589134772,85.4402656228367,5.067451060242847,61.420672054444914,9.542038848716858,73.165245,False,True,False,False,typical,False
20230924103039,46150,Michael Gallup,WR,43424.0,Dak Prescott,GO,COVER_4_ZONE,DAL,ARI,C,-2.0696472525060017,3.511587248446858,48.58084755614092,3.6818337924611604,12.512406068339713,6.600028356727633,36.645363,False,True,False,True,covered + bad,True
20230924103098,52425,CeeDee Lamb,WR,43424.0,Dak Prescott,HITCH,COVER_4_ZONE,DAL,ARI,C,92.33254041826656,29.904878835793532,96.14660906029096,33.75611726026007,75.52105487026796,79.78165319722103,87.79031,True,False,True,False,open + exceptional,False
20230924103247,54594,Jake Ferguson,TE,43424.0,Dak Prescott,HITCH,COVER_4_ZONE,DAL,ARI,C,99.98522401077143,12.607374288590586,100.0,14.046182509737394,99.50021267545725,33.90755706791436,91.501724,False,False,True,False,typical,False
20230924103367,47808,Marquise Brown,WR,44948.0,Joshua Dobbs,GO,COVER_1_MAN,ARI,DAL,C,3.096866607664994,8.13278587388993,51.184062292411944,8.947536895942436,28.03771444775273,18.78633205728059,50.736916,False,True,False,False,typical,False
20230924103526,41246,Brandin Cooks,WR,43424.0,Dak Prescott,HITCH,COVER_3_ZONE,DAL,ARI,I,23.517951843740548,4.616528941313103,61.473489836005015,4.940878333255767,42.031759534949664,9.258471572380547,59.748737,False,True,False,False,typical,False
20230924103671,41246,Brandin Cooks,WR,43424.0,Dak Prescott,IN,COVER_4_ZONE,DAL,ARI,C,96.15554622222885,30.83445955006227,98.07287991043728,34.81534376160785,80.9301006663831,80.95845739401672,89.572586,True,False,True,False,open + exceptional,False
20230924103696,46150,Michael Gallup,WR,43424.0,Dak Prescott,SLANT,COVER_4_ZONE,DAL,ARI,C,28.159336809957463,11.122370717344653,63.81211159678412,12.35407001954103,44.16560328938041,28.34963845172267,64.691154,False,False,False,False,typical,False
20230924103775,52425,CeeDee Lamb,WR,43424.0,Dak Prescott,GO,COVER_0_MAN,DAL,ARI,I,-8.4395170211792,15.419136971569742,45.371306403494394,17.250093158480954,9.1237771161208,44.81780802495392,40.96345,False,False,False,True,typical,False
20230924103860,55959,Michael Wilson,WR,44948.0,Joshua Dobbs,CROSS,COVER_3_ZONE,ARI,DAL,C,91.63789115409068,194.5193526457648,95.79660105683179,100.0,74.87593931660287,99.50021267545725,89.10093,True,False,False,False,typical,False
20230924103937,47808,Marquise Brown,WR,44948.0,Joshua Dobbs,CROSS,COVER_0_MAN,ARI,DAL,C,53.60756814479544,27.6793085311619,76.6345316300659,31.220153453036588,53.94867432298312,76.96015879767475,78.199974,True,False,False,False,typical,False
20230924104023,46150,Michael Gallup,WR,43424.0,Dak Prescott,SLANT,COVER_2_ZONE,DAL,ARI,C,10.290625548181998,9.642677523449468,54.80873064518698,10.668008528828336,34.9496668084503,23.543173117822203,56.98648,False,True,False,False,typical,False
20230924104048,54594,Jake Ferguson,TE,43424.0,Dak Prescott,OUT,COVER_3_ZONE,DAL,ARI,I,25.790988896278577,4.241619277623805,62.61878891221059,4.513681162213464,43.10931518502765,8.32269956047072,60.387333,False,True,False,False,typical,False
20230924104071,46150,Michael Gallup,WR,43424.0,Dak Prescott,SLANT,COVER_4_ZONE,DAL,ARI,C,15.075172918154811,19.665891800952647,57.2194866321046,22.08912993168644,37.82078548135545,59.33645257337303,65.48961,False,False,False,False,typical,False
20230924104187,46150,Michael Gallup,WR,43424.0,Dak Prescott,CORNER,COVER_4_ZONE,DAL,ARI,I,2.4746798304398965,26.552083826247554,50.87056544888819,29.93571815646477,27.052318162484053,75.0886147738551,60.414894,True,False,False,False,typical,False
20230924104358,41246,Brandin Cooks,WR,43424.0,Dak Prescott,SLANT,COVER_1_MAN,DAL,ARI,IN,-83.07688287258053,22.927926422556126,7.764305644497111,25.806110573044162,2.126754572522331,67.58117113285127,39.82745,False,False,False,True,typical,False
202309241177,54885,Justyn Ross,WR,44822.0,Patrick Mahomes,HITCH,COVER_6_ZONE,KC,CHI,I,88.9555854039827,27.235388170312312,94.44508666146838,30.71432087337765,72.28838792003403,76.25124060683397,86.35521,True,False,False,False,typical,False
2023092411195,55920,Rashee Rice,WR,44822.0,Patrick Mahomes,IN,COVER_1_MAN,KC,CHI,I,96.36465308854932,15.604877774506228,98.178241105741,17.461738664709763,81.32709485325394,45.540904579611514,86.94647,False,False,True,False,typical,False
2023092411369,40011,Travis Kelce,TE,44822.0,Patrick Mahomes,GO,COVER_3_ZONE,KC,CHI,C,96.71555080176394,62.22775136798341,98.3550454505442,70.58696224257528,81.99347795264427,96.55465759251382,90.89861,True,False,True,False,open + exceptional,False
2023092411401,54519,Skyy Moore,WR,44822.0,Patrick Mahomes,POST,COVER_3_ZONE,KC,CHI,C,68.97597359260995,57.633819712680975,84.37810120473743,65.35232895039827,60.27931376719127,95.75358003686375,83.434555,True,False,False,False,typical,False
2023092411522,40011,Travis Kelce,TE,44822.0,Patrick Mahomes,IN,COVER_1_MAN,KC,CHI,I,32.287703468137074,6.712679185234354,65.89224245719905,7.329372258621481,45.87409612930668,14.81639018857224,63.57442,False,True,False,False,typical,False
2023092411631,46093,DJ Moore,WR,53440.0,Justin Fields,CORNER,COVER_4_ZONE,CHI,KC,I,-0.13134876498986253,1.9095930713315852,49.557484283062784,1.856414373405994,14.8731036438395,3.317737133134836,37.791298,False,True,False,True,covered + bad,False
2023092411780,52440,Clyde Edwards-Helaire,RB,44822.0,Patrick Mahomes,FLAT,COVER_2_ZONE,KC,CHI,C,14.267527796777541,32.50247972984393,56.81254420660279,36.71599762854774,37.31036438395009,82.95760669218772,69.053185,True,False,False,False,typical,False
2023092411856,40011,Travis Kelce,TE,44822.0,Patrick Mahomes,HITCH,COVER_4_ZONE,KC,CHI,C,1.3237499985052636e-08,14.340764671980992,49.62366606140052,16.021323563209926,16.482347937048065,40.606833971359706,45.828484,False,False,False,True,typical,True
2023092411901,40011,Travis Kelce,TE,44822.0,Patrick Mahomes,HITCH,COVER_3_ZONE,KC,CHI,C,88.32870812734359,35.958274574544284,94.129226449235,40.65376164036589,71.75669927690345,86.36041400822346,87.04162,True,False,False,False,typical,False
20230924111002,41325,Jerick McKinnon,RB,44822.0,Patrick Mahomes,FLAT,COVER_6_ZONE,KC,CHI,C,98.33890795707703,26.610694042282375,99.1729949196282,30.002502560573927,86.35332482631505,75.24457677584007,90.69576,True,False,True,False,open + exceptional,False
20230924111030,55920,Rashee Rice,WR,44822.0,Patrick Mahomes,HITCH,COVER_2_ZONE,KC,CHI,C,99.85800460488579,24.936164360097592,99.93841138543533,28.09443133078416,95.97334467602438,71.83468027789594,92.77057,False,False,True,False,typical,False
20230924111319,54519,Skyy Moore,WR,44822.0,Patrick Mahomes,CROSS,COVER_4_ZONE,KC,CHI,C,82.5142944649304,21.851699280988182,91.19955902969019,24.579785314440556,67.40394158514107,65.17084928399262,83.32747,False,False,False,False,typical,False
20230924111351,46213,Justin Watson,WR,44822.0,Patrick Mahomes,CROSS,COVER_1_MAN,KC,CHI,C,74.16191418887979,39.00080825953029,86.99110435289681,44.1206282189348,62.76052743513398,88.48716858074577,83.74729,True,False,False,False,typical,False
20230924111376,53591,Noah Gray,TE,44822.0,Patrick Mahomes,SLANT,COVER_2_ZONE,KC,CHI,C,3.033173337028153e-17,66.34795778506827,49.623666054730634,75.28180128238114,16.20586984262016,97.18559478236212,56.22479,True,False,False,True,open + bad,False
20230924111474,46243,Marquez Valdes-Scantling,WR,44822.0,Patrick Mahomes,CORNER,COVER_2_ZONE,KC,CHI,I,37.731931346823366,19.78297667220974,68.63538698849906,22.222544272839126,48.00085070182901,59.698000850701824,72.341576,False,False,False,False,typical,False
20230924111554,54716,Isiah Pacheco,RB,44822.0,Patrick Mahomes,FLAT,COVER_1_MAN,KC,CHI,I,0.015885670295666704,10.262447469961103,49.631670254879594,11.374215899535722,18.44605132567702,25.407627959733446,44.512836,False,False,False,True,typical,False
20230924111577,41325,Jerick McKinnon,RB,44822.0,Patrick Mahomes,FLAT,COVER_1_MAN,KC,CHI,C,97.60189056747896,18.7321964178008,98.8016391889719,21.025214901135804,84.01389479654048,56.35899617184177,88.71226,False,False,True,False,typical,False
20230924111730,54716,Isiah Pacheco,RB,44822.0,Patrick Mahomes,FLAT,COVER_6_ZONE,KC,CHI,C,57.57840871810913,43.16117032537193,78.63529093810172,48.8612232933583,55.444491705657164,90.83368779242875,80.66835,True,False,False,False,typical,False
20230924111760,54519,Skyy Moore,WR,44822.0,Patrick Mahomes,OUT,COVER_1_MAN,KC,CHI,I,-23.123868402419006,1.8755777934073308,37.972406305128985,1.8176550884132716,6.3873528994754,3.2255777683255356,31.771788,False,True,False,True,covered + bad,False
20230924111837,46093,DJ Moore,WR,53440.0,Justin Fields,GO,COVER_1_MAN,CHI,KC,I,8.087593722114761,4.816666560751116,53.69870460648736,5.168928536074534,33.31915496951652,9.712179214518644,53.149986,False,True,False,False,typical,False
20230924111860,52457,Chase Claypool,WR,53440.0,Justin Fields,POST,COVER_2_ZONE,CHI,KC,IN,-72.18463103604883,27.67768881751607,13.252507410609498,31.218307842868555,2.835672763363108,76.94598043385793,42.068382,True,False,False,True,open + bad,False
20230924111897,55920,Rashee Rice,WR,44822.0,Patrick Mahomes,HITCH,COVER_6_ZONE,KC,CHI,C,99.5330959679972,17.127022611446353,99.77470197239948,19.19617239964907,92.46419963136255,50.94286119381823,90.76226,False,False,True,False,typical,False
20230924111922,55920,Rashee Rice,WR,44822.0,Patrick Mahomes,SLANT,COVER_2_ZONE,KC,CHI,C,93.65927153657083,13.521823792126147,96.8150996695709,15.088167496539914,77.15156670920176,37.352899475400534,84.60667,False,False,True,False,typical,False
20230924112013,55980,Roschon Johnson,RB,53440.0,Justin Fields,FLAT,COVER_3_ZONE,CHI,KC,C,97.80250600699205,35.37138131322855,98.90272186920816,39.98501616586766,84.4888699844038,85.8499929108181,90.876625,True,False,True,False,open + exceptional,False
20230924112043,52457,Chase Claypool,WR,53440.0,Justin Fields,GO,COVER_6_ZONE,CHI,KC,I,7.3685051225950815,34.372135746416006,53.33638252827035,38.846408867463516,32.71657450730186,84.93548844463349,66.23882,True,False,False,False,typical,False
20230924112208,46213,Justin Watson,WR,44822.0,Patrick Mahomes,IN,COVER_6_ZONE,KC,CHI,C,84.21849274854827,26.12669433172851,92.05824134536968,29.451000886545973,68.55947823621155,74.33007230965546,84.736946,False,False,False,False,typical,False
20230924112244,53591,Noah Gray,TE,44822.0,Patrick Mahomes,SLANT,COVER_2_ZONE,KC,CHI,I,-38.93814059464857,10.594662286997092,30.00418101271667,11.752763703877534,4.756841060541613,26.463916064086206,34.520397,False,False,False,True,typical,False
20230924112267,40011,Travis Kelce,TE,44822.0,Patrick Mahomes,SLANT,COVER_2_ZONE,KC,CHI,C,88.0264268965135,13.572927985881279,93.97691814698474,15.14639903633474,71.4447752729335,37.50886147738551,82.15557,False,False,False,False,typical,False
20230924112395,53646,Khalil Herbert,RB,53440.0,Justin Fields,FLAT,COVER_2_ZONE,CHI,KC,C,98.8663026397262,24.875556964843895,99.43872954201782,28.025371206961697,88.55097121792144,71.69289663972778,91.04353,False,False,True,False,typical,False
20230924112469,40011,Travis Kelce,TE,44822.0,Patrick Mahomes,OUT,COVER_6_ZONE,KC,CHI,C,3.379127594307718,11.58295094430984,51.32628313605804,12.878885966031572,28.470154544165606,30.058131291648944,53.19306,False,False,False,False,typical,False
20230924112494,46243,Marquez Valdes-Scantling,WR,44822.0,Patrick Mahomes,CORNER,COVER_1_MAN,KC,CHI,C,48.55140403779166,14.782809014426562,74.0869180421443,16.52501848189973,52.084219481071884,42.258613356018714,72.26624,False,False,False,False,typical,False
20230924112563,54519,Skyy Moore,WR,44822.0,Patrick Mahomes,OUT,COVER_4_ZONE,KC,CHI,C,87.31322344099794,22.995731889159288,93.61756137458347,25.883372661273714,70.79965971926839,67.77966822628669,85.00226,False,False,False,False,typical,False
20230924112666,46213,Justin Watson,WR,44822.0,Patrick Mahomes,CROSS,COVER_0_MAN,KC,CHI,I,0.0,1.1280605548672469,49.623666054730634,0.9658839004763159,16.20586984262016,2.03459520771303,38.546062,False,True,False,True,covered + bad,False
20230924112689,40011,Travis Kelce,TE,44822.0,Patrick Mahomes,IN,COVER_4_ZONE,KC,CHI,C,32.80873319299552,27.132626162265417,66.15477001339956,30.597226961483603,46.14348504182617,76.04565433149014,73.62498,True,False,False,False,typical,False
20230924112863,55998,Tyler Scott,WR,53440.0,Justin Fields,GO,COVER_1_MAN,CHI,KC,I,-32.701704176838284,4.191491185563848,33.14649004817986,4.456561858040209,5.267262157946973,8.195094286119382,31.824516,False,True,False,True,covered + bad,False
20230924112886,52581,Darnell Mooney,WR,53440.0,Justin Fields,WHEEL,COVER_1_MAN,CHI,KC,I,-2.912558531807008,6.002819222799701,48.15613582149112,6.520510292236977,11.768041967956897,12.760527435133987,37.18432,False,True,False,True,covered + bad,False
20230924112966,54519,Skyy Moore,WR,37083.0,Blaine Gabbert,IN,COVER_1_MAN,KC,CHI,IN,-1.5740883796981242,5.288194506924501,48.83054129456836,5.706219046781654,12.895221891393732,11.037856231390899,37.705418,False,True,False,True,covered + bad,False
20230924113350,54519,Skyy Moore,WR,37083.0,Blaine Gabbert,OUT,COVER_1_MAN,KC,CHI,C,97.41493554741574,35.3054935155149,98.70743948750584,39.90993919795892,83.50347369913513,85.80745781936766,90.61538,True,False,True,False,open + exceptional,False
20230924113515,55920,Rashee Rice,WR,37083.0,Blaine Gabbert,POST,COVER_3_ZONE,KC,CHI,C,70.16082930647792,11.331265556924976,84.97510605910821,12.592098785286598,60.917340138947964,29.079824188288672,75.66614,False,False,False,False,typical,False
20230924113587,55920,Rashee Rice,WR,37083.0,Blaine Gabbert,CROSS,COVER_1_MAN,KC,CHI,IN,32.34839837058736,1.2936691576049704,65.92282436770029,1.15458942994609,45.8953636750319,2.2614490287820788,61.373383,False,True,False,False,typical,False
20230924113643,52451,Cole Kmet,TE,53440.0,Justin Fields,OUT,COVER_2_ZONE,CHI,KC,C,5.938780685744405,7.189231515703797,52.615997405236286,7.872387889178496,31.334184035162345,16.09244293208564,52.802002,False,True,False,False,typical,False
20230924113717,55980,Roschon Johnson,RB,53440.0,Justin Fields,OUT,COVER_4_ZONE,CHI,KC,C,86.7783791686918,17.554052172478237,93.34807318023043,19.68275847115519,70.39557635048915,52.53792712320998,83.304214,False,False,False,False,typical,False
20230924113742,46093,DJ Moore,WR,53440.0,Justin Fields,GO,COVER_1_MAN,CHI,KC,C,-1.2989580790653044,2.9432458416869167,48.96916924997239,3.03422754309208,13.12916489437119,5.380689068481497,36.879894,False,True,False,True,covered + bad,True
20230924113797,55998,Tyler Scott,WR,53440.0,Justin Fields,CORNER,COVER_0_MAN,CHI,KC,I,0.0,20.961751972743542,49.623666054730634,23.565719769376628,16.20586984262016,63.08662980292075,49.835995,False,False,False,True,typical,False
20230924113820,46093,DJ Moore,WR,53440.0,Justin Fields,SLANT,COVER_4_ZONE,CHI,KC,C,5.993515913723968,6.968104246860591,52.6435764567836,7.620420674568591,31.397986672338014,15.468594924145753,52.734585,False,True,False,False,typical,False
2023092412148,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,HITCH,COVER_3_ZONE,LV,PIT,C,46.30618446608423,12.359923141390588,72.95563516293038,13.764220105741805,51.12717992343684,32.957606692187724,70.21884,False,False,False,False,typical,False
2023092412195,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,HITCH,COVER_2_MAN,LV,PIT,I,-33.79458042797694,7.178474408579149,32.5958302340609,7.860130521131412,5.139656883595633,16.056997022543598,33.034706,False,True,False,True,covered + bad,False
2023092412307,54603,Calvin Austin III,WR,54485.0,Kenny Pickett,OUT,COVER_1_MAN,PIT,LV,I,77.48391711813554,27.995417439792426,88.66493843394731,31.58034910704924,64.53991209414434,77.51311498653055,83.375626,True,False,False,False,typical,False
2023092412356,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,IN,COVER_1_MAN,LV,PIT,C,0.14204422502499398,21.400885382272612,49.6952368720738,24.06609777621416,20.7145895363675,64.17127463490712,53.55653,False,False,False,True,typical,False
2023092412410,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,OUT,COVER_3_ZONE,LV,PIT,C,55.74430879205464,32.35407218781353,77.71115600214304,36.54689213926041,54.72848433290798,82.77328796256911,79.339516,True,False,False,False,typical,False
2023092412545,48097,Jakobi Meyers,WR,41291.0,Jimmy Garoppolo,IN,COVER_4_ZONE,LV,PIT,C,11.97394318493874,20.53279271728214,55.65689197726267,23.076934874844298,36.22571955196371,61.895647242308236,64.79555,False,False,False,False,typical,False
2023092412592,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,POST,COVER_1_MAN,LV,PIT,C,67.3754127696156,24.74488797153532,83.57163796211698,27.87647820768539,59.6696441230682,71.37388345384943,80.44044,False,False,False,False,typical,False
2023092412658,54517,George Pickens,WR,54485.0,Kenny Pickett,HITCH,COVER_1_MAN,PIT,LV,I,39.52983319759369,3.2682899266978893,69.54128305671156,3.4046045352834526,48.56089607259322,6.018715440238196,63.9831,False,True,False,False,typical,False
2023092412703,54603,Calvin Austin III,WR,54485.0,Kenny Pickett,POST,COVER_1_MAN,PIT,LV,C,41.4631470738268,41.30595303304597,70.51540822286002,46.7472645035224,49.25563589961718,89.91918332624415,77.35245,True,False,False,False,typical,False
2023092412792,48097,Jakobi Meyers,WR,41291.0,Jimmy Garoppolo,POST,COVER_3_ZONE,LV,PIT,C,-3.4714598048140033,0.5145568734997141,47.87452619662808,0.26681673180111787,11.427761236353325,1.2547851977881752,34.941357,False,True,False,True,covered + bad,True
2023092412817,42397,Ameer Abdullah,RB,41291.0,Jimmy Garoppolo,WHEEL,COVER_2_MAN,LV,PIT,I,42.04585874029303,12.311199866535219,70.8090150219893,13.708701544344091,49.48957890259464,32.7520204168439,69.10472,False,False,False,False,typical,False
2023092412866,54673,Connor Heyward,TE,54485.0,Kenny Pickett,WHEEL,COVER_2_ZONE,PIT,LV,I,11.507354208791721,15.989455539120165,55.42179509542689,17.8999523172258,35.892528002268534,46.86658159648376,61.926888,False,False,False,False,typical,False
2023092412918,54517,George Pickens,WR,54485.0,Kenny Pickett,IN,COVER_2_MAN,PIT,LV,C,8.47391125365876,3.825672479950363,53.893355684218506,4.039723533269925,33.623989791578055,7.337303275202042,52.94168,False,True,False,False,typical,False
2023092412965,41290,Allen Robinson,WR,54485.0,Kenny Pickett,FLAT,COVER_2_ZONE,PIT,LV,C,97.76302423653966,61.00215867530903,98.88282846924112,69.19043987500432,84.37544307386928,96.34907131717,91.483894,True,False,True,False,open + exceptional,False
20230924121052,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,HITCH,COVER_4_ZONE,LV,PIT,C,75.08896341733667,9.069889429179355,87.4582100799078,10.015335426004048,63.270948532539336,21.643272366368922,75.98748,False,True,False,False,typical,False
20230924121097,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,HITCH,COVER_1_MAN,LV,PIT,C,89.14229159135716,15.957201366318252,94.53916098537044,17.863199753315612,72.45852828583581,46.746065504040835,83.592026,False,False,False,False,typical,False
20230924121175,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,POST,COVER_2_ZONE,LV,PIT,C,98.80724275184232,64.84872537876377,99.40897145472283,73.57347550489729,88.21777966822629,97.01545441656033,92.40921,True,False,True,False,open + exceptional,False
20230924121200,48097,Jakobi Meyers,WR,41291.0,Jimmy Garoppolo,GO,COVER_1_MAN,LV,PIT,I,-1.1208654950190078,6.0356687848401975,49.05890349858903,6.557941282506965,13.356018715440237,12.817240890401246,38.360653,False,True,False,True,covered + bad,False
20230924121234,55900,Michael Mayer,TE,41291.0,Jimmy Garoppolo,IN,COVER_6_ZONE,LV,PIT,IN,-29.99852903541058,5.6102677342034895,34.50851975589717,6.073210844774019,5.572096980008507,11.817666241315752,32.628513,False,True,False,True,covered + bad,False
20230924121261,53484,Pat Freiermuth,TE,54485.0,Kenny Pickett,OUT,COVER_4_ZONE,PIT,LV,C,40.80742126097903,10.819177351417693,70.1850123030662,12.00859119958153,49.035871260456545,27.293350347369916,67.91186,False,False,False,False,typical,False
20230924121424,54603,Calvin Austin III,WR,54485.0,Kenny Pickett,GO,COVER_1_MAN,PIT,LV,I,-3.045541048093725,7.922288867682028,48.08913086313172,8.70768251427621,11.612079965971926,18.190840776974337,38.029705,False,True,False,True,covered + bad,False
20230924121512,41282,Davante Adams,WR,41291.0,Jimmy Garoppolo,GO,COVER_2_ZONE,LV,PIT,I,-98.99259246885777,11.795207028979178,0.0,13.120744759467213,0.5068765064511556,30.930100666383098,32.314568,False,False,False,True,typical,False
20230924121559,42397,Ameer Abdullah,RB,41291.0,Jimmy Garoppolo,ANGLE,COVER_3_ZONE,LV,PIT,C,7.196891307825765,29.88357777287638,53.2499126912301,33.73184540306424,32.532255777683254,79.75329646958741,65.22992,True,False,False,False,typical,False
20230924121604,54517,George Pickens,WR,54485.0,Kenny Pickett,HITCH,COVER_2_ZONE,PIT,LV,C,96.91813182295795,26.085595941121376,98.45711851449676,29.404170628747362,82.40465050333191,74.20955621721254,89.52807,False,False,True,False,typical,False
