unique_play_id,target_player_id,target_player_name,target_player_position,quarterback_id,quarterback_name,receiver_route,defensive_coverage,offense_team,defense_team,pass_result,pass_score_raw,open_score_raw,pass_pctile,open_pctile,expected_C_pct,open_receiver,blanketed_receiver,exceptional_pass,bad_pass,play_category,splash_play
20231015043506,52433,Brandon Aiyuk,WR,54727.0,Brock Purdy,OUT,COVER_1_MAN,SF,CLE,I,4.529788932995871,9.522166758364506,29.88799092584716,23.13908974904296,54.235413,False,True,False,False,typical,False
20231015043619,42347,Amari Cooper,WR,45159.0,P.J. Walker,GO,COVER_4_ZONE,CLE,SF,IN,-7.968557046842761,4.648773711438935,9.272649936197363,9.31518502764781,35.136597,False,True,False,True,covered + bad,False
20231015043712,44841,David Njoku,TE,45159.0,P.J. Walker,FLAT,COVER_3_ZONE,CLE,SF,C,99.33056202377027,26.392476352379617,91.05345243158939,74.87593931660287,92.98397,False,False,True,False,typical,False
20231015043794,42347,Amari Cooper,WR,45159.0,P.J. Walker,CROSS,COVER_6_ZONE,CLE,SF,I,12.332435159610744,2.945879013422413,36.381681553948674,5.394867432298313,55.663063,False,True,False,False,typical,False
20231015043861,44841,David Njoku,TE,45159.0,P.J. Walker,OUT,COVER_3_ZONE,CLE,SF,I,25.495970245891098,19.56944327118802,42.91790727350064,58.99617184176946,71.02254,False,False,False,False,typical,False
20231015043886,54621,Jerome Ford,RB,45159.0,P.J. Walker,OUT,COVER_0_MAN,CLE,SF,C,94.40179077430363,38.18240512718516,78.2078548135545,88.02637175669928,90.74158,True,False,True,False,open + exceptional,False
20231015043911,54564,David Bell,WR,45159.0,P.J. Walker,HITCH,COVER_2_ZONE,CLE,SF,C,76.79517483130276,8.713743700614888,64.28470154544166,20.579895080107754,77.85038,False,True,False,False,typical,False
20231015043958,42347,Amari Cooper,WR,45159.0,P.J. Walker,SLANT,COVER_2_ZONE,CLE,SF,C,78.91020094975829,6.275844875508028,65.19920601162626,13.533248263150433,77.3155,False,True,False,False,typical,False
20231015043988,54564,David Bell,WR,45159.0,P.J. Walker,HITCH,COVER_4_ZONE,CLE,SF,I,99.8092021083683,12.719588145672198,95.22898057564157,34.29746207287679,91.466324,False,False,True,False,typical,False
20231015044129,52433,Brandon Aiyuk,WR,54727.0,Brock Purdy,OUT,COVER_3_ZONE,SF,CLE,C,78.87267285550479,37.88359281349702,65.17084928399262,87.80660711753863,86.53275,True,False,False,False,typical,False
20231015044208,53463,Elijah Moore,WR,45159.0,P.J. Walker,IN,COVER_3_ZONE,CLE,SF,I,89.01633005631666,43.9214800281161,72.3451013753013,91.08889834113143,89.27971,True,False,False,False,typical,False
20231015044231,53463,Elijah Moore,WR,45159.0,P.J. Walker,IN,COVER_3_ZONE,CLE,SF,I,42.83284931877276,21.48737047182003,49.85821636183184,64.4193960017014,76.25321,False,False,False,False,typical,False
20231015044522,52625,Jauan Jennings,WR,54727.0,Brock Purdy,IN,COVER_1_MAN,SF,CLE,I,36.72952198143381,10.090365250798214,47.67474833404225,24.92556358996172,68.104515,False,True,False,False,typical,False
20231015044545,52433,Brandon Aiyuk,WR,54727.0,Brock Purdy,GO,COVER_1_MAN,SF,CLE,I,0.0,0.2938913833472725,16.19523606975755,1.0137530129023111,38.679363,False,True,False,True,covered + bad,False
20231015044602,52433,Brandon Aiyuk,WR,54727.0,Brock Purdy,OUT,COVER_1_MAN,SF,CLE,C,88.60719141084701,16.602175659339196,71.9977314617893,49.04296044236495,85.18247,False,False,False,False,typical,False
20231015044627,52625,Jauan Jennings,WR,54727.0,Brock Purdy,OUT,COVER_1_MAN,SF,CLE,I,0.3572471252631715,30.165262279640643,22.16078264568269,80.07230965546576,60.046535,True,False,False,True,open + bad,False
20231015044650,52433,Brandon Aiyuk,WR,54727.0,Brock Purdy,SLANT,COVER_1_MAN,SF,CLE,C,89.04242104698596,15.120893723436211,72.39472564866014,43.6126471005246,84.75302,False,False,False,False,typical,False
20231015044675,52625,Jauan Jennings,WR,54727.0,Brock Purdy,OUT,COVER_0_MAN,SF,CLE,C,31.69594502542168,15.448155605040455,45.63306394442081,44.9808592088473,70.35382,False,False,False,False,typical,False
2023101505118,46206,Dalton Schultz,TE,55866.0,C.J. Stroud,IN,COVER_1_MAN,HOU,NO,C,0.006673296436532361,5.820963248919998,17.96398695590529,12.313908974904296,42.380405,False,True,False,True,covered + bad,True
2023101505147,46206,Dalton Schultz,TE,55866.0,C.J. Stroud,OUT,COVER_1_MAN,HOU,NO,I,0.11269803903775479,9.85220293891723,20.43102226003119,24.138664398128455,46.84061,False,True,False,True,covered + bad,False
2023101505170,53518,Nico Collins,WR,55866.0,C.J. Stroud,SLANT,COVER_3_ZONE,HOU,NO,C,76.88947429322428,10.844590763932693,64.31305827307528,27.357152984545586,78.84858,False,False,False,False,typical,False
2023101505240,45052,Noah Brown,WR,55866.0,C.J. Stroud,GO,COVER_4_ZONE,HOU,NO,I,-68.52671116084821,1.586724549460314,3.0625265844321565,2.7151566709201758,29.531849,False,True,False,True,covered + bad,False
2023101505281,44879,Alvin Kamara,RB,41265.0,Derek Carr,ANGLE,COVER_3_ZONE,NO,HOU,C,91.2907530217538,14.029288951409171,74.50021267545725,39.274067772579045,85.14673,False,False,False,False,typical,False
2023101505335,55936,Kendre Miller,RB,41265.0,Derek Carr,FLAT,COVER_4_ZONE,NO,HOU,C,98.40331654823622,28.257018870668503,86.5872678292925,77.85339571813412,92.170074,True,False,True,False,open + exceptional,False
2023101505360,47920,Foster Moreau,TE,41265.0,Derek Carr,ANGLE,COVER_6_ZONE,NO,HOU,C,99.95323884188281,23.021447317013404,98.00793988373742,67.80802495392032,93.98021,False,False,True,False,typical,False
2023101505429,54476,Chris Olave,WR,41265.0,Derek Carr,POST,COVER_2_ZONE,NO,HOU,I,-84.69453650131531,1.188971015912557,1.9920601162625833,2.1125762087055153,28.713137,False,True,False,True,covered + bad,False
2023101505452,45244,Taysom Hill,QB,45244.0,Taysom Hill,HITCH,COVER_6_ZONE,NO,HOU,C,95.43135445738227,20.620116033705006,79.82418828867148,62.12959024528569,89.217995,False,False,True,False,typical,False
2023101505527,46206,Dalton Schultz,TE,55866.0,C.J. Stroud,IN,COVER_2_ZONE,HOU,NO,IN,-38.67765382287221,20.523979982699995,4.771019424358429,61.86729051467461,42.337986,False,False,False,True,typical,False
2023101505614,47857,Devin Singletary,RB,55866.0,C.J. Stroud,ANGLE,COVER_3_ZONE,HOU,NO,I,99.95139653738079,13.876842742632721,97.94413724656175,38.706933219906425,92.394455,False,False,True,False,typical,False
2023101505637,45052,Noah Brown,WR,55866.0,C.J. Stroud,CROSS,COVER_1_MAN,HOU,NO,C,80.59965178930378,33.34065043900581,66.27676166170424,83.86502197646392,86.55558,True,False,False,False,typical,False
2023101505684,46206,Dalton Schultz,TE,55866.0,C.J. Stroud,OUT,COVER_0_MAN,HOU,NO,C,61.70172888086619,23.865069770617637,57.14589536367504,69.74337161491565,80.95513,False,False,False,False,typical,False
2023101505787,45244,Taysom Hill,QB,45244.0,Taysom Hill,CORNER,COVER_3_ZONE,NO,HOU,I,80.10020205910232,31.363707382060284,65.94357011200907,81.60357294768184,86.20173,True,False,False,False,typical,False
2023101505810,43336,Michael Thomas,WR,41265.0,Derek Carr,IN,COVER_2_ZONE,NO,HOU,C,89.779259608297,23.299662443988023,73.05401956614207,68.46022968949383,87.53419,False,False,False,False,typical,False
2023101505838,43336,Michael Thomas,WR,41265.0,Derek Carr,IN,COVER_1_MAN,NO,HOU,C,-2.2716306149959564,1.7387870230480615,12.328087338721112,2.991634765348079,36.156303,False,True,False,True,covered + bad,True
2023101505892,55133,Rashid Shaheed,WR,41265.0,Derek Carr,GO,COVER_4_ZONE,NO,HOU,I,49.683982045829076,30.582189969680527,52.495392031759536,80.5756415709627,80.0554,True,False,False,False,typical,False
2023101505937,55133,Rashid Shaheed,WR,41265.0,Derek Carr,POST,COVER_6_ZONE,NO,HOU,C,48.29155907865346,40.84908868633778,52.0062384800794,89.59308095845739,81.01645,True,False,False,False,typical,False
20231015051053,53576,Brevin Jordan,TE,55866.0,C.J. Stroud,SLANT,COVER_2_ZONE,HOU,NO,C,93.12729835510254,20.627031778979926,76.54189706507869,62.16503615482773,88.160095,False,False,True,False,typical,False
20231015051145,53518,Nico Collins,WR,55866.0,C.J. Stroud,CORNER,COVER_1_MAN,HOU,NO,C,32.627924717869746,23.154619909912356,46.06550404083369,68.12703813979867,74.57407,False,False,False,False,typical,False
20231015051192,47857,Devin Singletary,RB,55866.0,C.J. Stroud,OUT,COVER_2_ZONE,HOU,NO,C,53.59672140071742,24.764206999549515,53.93449595916632,71.45895363675032,79.54705,False,False,False,False,typical,False
20231015051217,45052,Noah Brown,WR,55866.0,C.J. Stroud,CROSS,COVER_1_MAN,HOU,NO,I,-8.858705503943554,0.39936723569023513,9.017439387494683,1.1130015596200198,33.37241,False,True,False,True,covered + bad,False
20231015051290,54476,Chris Olave,WR,41265.0,Derek Carr,CROSS,COVER_3_ZONE,NO,HOU,I,85.90342353081314,86.30247835355331,69.62994470438112,98.9153551680136,89.08061,True,False,False,False,typical,False
20231015051389,53518,Nico Collins,WR,55866.0,C.J. Stroud,CROSS,COVER_3_ZONE,HOU,NO,C,15.635985944697383,2.087608339545625,38.14688784914221,3.6792854104636326,56.703056,False,True,False,False,typical,False
20231015051597,39989,Robert Woods,WR,55866.0,C.J. Stroud,CROSS,COVER_4_ZONE,HOU,NO,C,79.01366328704182,10.042076430057081,65.29136537643556,24.741244860343116,79.00126,False,True,False,False,typical,False
20231015051663,45244,Taysom Hill,QB,45244.0,Taysom Hill,SLANT,COVER_1_MAN,NO,HOU,C,94.48760731523697,6.050833153921474,78.32128172408905,12.84559761803488,83.79995,False,True,True,False,covered + exceptional,False
20231015051688,44879,Alvin Kamara,RB,41265.0,Derek Carr,FLAT,COVER_3_ZONE,NO,HOU,C,99.70423579216003,16.093653301643485,94.05217637884589,47.19977314617893,92.014435,False,False,True,False,typical,False
20231015051713,54476,Chris Olave,WR,41265.0,Derek Carr,SLANT,COVER_1_MAN,NO,HOU,C,98.86175475803601,12.80810151586274,88.53679285410465,34.630653622571955,89.650955,False,False,True,False,typical,False
20231015051738,45244,Taysom Hill,QB,45244.0,Taysom Hill,FLAT,COVER_3_ZONE,NO,HOU,C,98.62874140814736,65.5796982438294,87.42379129448462,97.11470296327803,93.44607,True,False,True,False,open + exceptional,False
20231015051770,45244,Taysom Hill,QB,45244.0,Taysom Hill,OUT,COVER_4_ZONE,NO,HOU,C,70.24218998849392,14.678099212256143,60.96696441230682,41.889975896781515,79.12007,False,False,False,False,typical,False
20231015051840,45244,Taysom Hill,QB,45244.0,Taysom Hill,CROSS,COVER_4_ZONE,NO,HOU,C,82.73965716175493,18.99224968004512,67.55281440521765,57.22387636466751,84.23224,False,False,False,False,typical,False
20231015051865,54476,Chris Olave,WR,41265.0,Derek Carr,HITCH,COVER_1_MAN,NO,HOU,C,12.733011506497594,23.923890038577724,36.65107046646817,69.86388770735857,68.725784,False,False,False,False,typical,False
20231015051931,45244,Taysom Hill,QB,45244.0,Taysom Hill,HITCH,COVER_3_ZONE,NO,HOU,C,88.96193321406271,19.347015769646887,72.29547710194244,58.3014320147455,86.26806,False,False,False,False,typical,False
20231015051960,54476,Chris Olave,WR,41265.0,Derek Carr,GO,COVER_0_MAN,NO,HOU,I,8.305892763855383,10.866103295758194,33.47511697150149,27.413866439812846,57.98177,False,False,False,False,typical,False
20231015052110,54476,Chris Olave,WR,41265.0,Derek Carr,HITCH,COVER_3_ZONE,NO,HOU,C,99.5633693284617,24.70164747498083,92.71232099815681,71.28881327094854,93.13138,False,False,True,False,typical,False
20231015052213,44879,Alvin Kamara,RB,41265.0,Derek Carr,OUT,COVER_4_ZONE,NO,HOU,C,69.1358946263255,7.039189162994639,60.37147313200057,15.631646108039131,74.80982,False,True,False,False,typical,False
20231015052338,39989,Robert Woods,WR,55866.0,C.J. Stroud,HITCH,COVER_3_ZONE,HOU,NO,I,62.56216813374702,67.81722552026866,57.493265277187014,97.41953778533957,84.48676,True,False,False,False,typical,False
20231015052414,55936,Kendre Miller,RB,41265.0,Derek Carr,ANGLE,COVER_4_ZONE,NO,HOU,I,96.81095995565556,8.235404209872513,82.2061534098965,19.190415426059833,86.091576,False,True,True,False,covered + exceptional,False
20231015052487,46206,Dalton Schultz,TE,55866.0,C.J. Stroud,IN,COVER_4_ZONE,HOU,NO,C,1.8421978404947636,13.711181362999014,26.1874379696583,37.98383666524883,54.423843,False,False,False,False,typical,False
20231015052568,46206,Dalton Schultz,TE,55866.0,C.J. Stroud,SLANT,COVER_0_MAN,HOU,NO,I,2.1251637311564764,3.2967307093992932,26.648234793704805,6.089607259322275,47.99135,False,True,False,False,typical,False
20231015052701,47920,Foster Moreau,TE,41265.0,Derek Carr,GO,COVER_3_ZONE,NO,HOU,C,98.9063738623854,24.277766264430515,88.71402240181483,70.53735998865731,92.21346,False,False,True,False,typical,False
20231015052726,43336,Michael Thomas,WR,41265.0,Derek Carr,SLANT,COVER_3_ZONE,NO,HOU,C,72.22277440778271,4.502140205592065,62.00907415284276,8.953636750319014,74.72888,False,True,False,False,typical,False
20231015052800,54476,Chris Olave,WR,41265.0,Derek Carr,GO,COVER_1_MAN,NO,HOU,C,57.38392472234638,23.81831136319208,55.37359988657309,69.59449879483908,80.03818,False,False,False,False,typical,False
20231015052859,45244,Taysom Hill,QB,45244.0,Taysom Hill,IN,COVER_4_ZONE,NO,HOU,C,80.87479735699361,6.408513633538259,66.44690202750603,13.866439812845597,78.0621,False,True,False,False,typical,False
20231015052994,46206,Dalton Schultz,TE,55866.0,C.J. Stroud,FLAT,COVER_2_ZONE,HOU,NO,C,98.81335535596776,26.032126776388395,88.26031475967673,74.09612930667801,92.326126,False,False,True,False,typical,False
20231015053019,53518,Nico Collins,WR,55866.0,C.J. Stroud,IN,COVER_4_ZONE,HOU,NO,I,-2.6034606005726815,6.654023293827819,12.01616333475117,14.58953636750319,38.237183,False,True,False,True,covered + bad,False
20231015053062,54476,Chris Olave,WR,41265.0,Derek Carr,OUT,COVER_3_ZONE,NO,HOU,C,54.82128335581679,37.325779376901565,54.345668509853965,87.46632638593506,81.881294,True,False,False,False,typical,False
20231015053129,43336,Michael Thomas,WR,45244.0,Taysom Hill,HITCH,COVER_0_MAN,NO,HOU,C,99.64424839676506,13.448452515379433,93.52048773571529,37.03388628952219,91.21568,False,False,True,False,typical,False
20231015053198,54476,Chris Olave,WR,41265.0,Derek Carr,CROSS,COVER_2_ZONE,NO,HOU,C,78.55387926101685,15.037720798880969,65.06451155536651,43.236920459378986,81.393845,False,False,False,False,typical,False
20231015053290,43336,Michael Thomas,WR,41265.0,Derek Carr,POST,COVER_4_ZONE,NO,HOU,I,-49.61390197277069,12.745057176970406,4.097547143059691,34.38253225577768,36.225372,False,False,False,True,typical,False
20231015053419,39989,Robert Woods,WR,55866.0,C.J. Stroud,GO,COVER_4_ZONE,HOU,NO,I,40.00241011380067,15.209628364300272,48.73103643839501,43.98837374167021,72.22409,False,False,False,False,typical,False
20231015053518,55133,Rashid Shaheed,WR,41265.0,Derek Carr,GO,COVER_6_ZONE,NO,HOU,C,-4.902181255187665,28.595479562197397,10.5841485892528,78.30710336027222,50.476433,True,False,False,True,open + bad,False
20231015053667,44879,Alvin Kamara,RB,41265.0,Derek Carr,FLAT,COVER_2_ZONE,NO,HOU,C,99.84055161476135,16.29802954366926,95.68977739968808,47.97249397419538,92.440186,False,False,True,False,typical,False
20231015053792,53518,Nico Collins,WR,55866.0,C.J. Stroud,SLANT,COVER_1_MAN,HOU,NO,I,-0.9469082525818351,3.086151697111312,13.533248263150433,5.5791861619169145,37.57543,False,True,False,True,covered + bad,False
20231015053865,47920,Foster Moreau,TE,41265.0,Derek Carr,FLAT,COVER_2_ZONE,NO,HOU,C,92.45257973657888,37.26397496186712,75.69119523606975,87.43796965830143,89.99176,True,False,True,False,open + exceptional,False
20231015053890,47920,Foster Moreau,TE,41265.0,Derek Carr,HITCH,COVER_4_ZONE,NO,HOU,C,99.9747421747822,20.70730103440169,98.74521480221182,62.398979157805186,93.85182,False,False,True,False,typical,False
20231015053915,44879,Alvin Kamara,RB,41265.0,Derek Carr,FLAT,COVER_2_ZONE,NO,HOU,C,99.67883825302124,20.354604589350856,93.7898766482348,61.36395859917766,92.803856,False,False,True,False,typical,False
20231015054007,43336,Michael Thomas,WR,41265.0,Derek Carr,OUT,COVER_4_ZONE,NO,HOU,C,70.43468298907796,50.40219734285962,61.09456968665816,93.81823337586842,85.572495,True,False,False,False,typical,False
20231015054072,44879,Alvin Kamara,RB,41265.0,Derek Carr,FLAT,COVER_6_ZONE,NO,HOU,C,84.3284674701863,15.294098375828867,68.63037005529561,44.39954629235786,83.21186,False,False,False,False,typical,False
20231015054120,54476,Chris Olave,WR,41265.0,Derek Carr,OUT,COVER_6_ZONE,NO,HOU,C,19.188761049360373,22.523578851698645,40.02552105487027,66.80136112292642,70.473495,False,False,False,False,typical,False
20231015054198,55133,Rashid Shaheed,WR,41265.0,Derek Carr,GO,COVER_0_MAN,NO,HOU,I,-2.728668227791786,37.543148247031695,11.902736424216645,87.63646675173685,53.527355,True,False,False,True,open + bad,False
20231015054221,43336,Michael Thomas,WR,41265.0,Derek Carr,GO,COVER_1_MAN,NO,HOU,IN,-9.232121706379948,10.470735631660432,8.904012476960158,26.109456968665818,38.193306,False,False,False,True,typical,False
202310150664,55944,Josh Downs,WR,47961.0,Gardner Minshew,OUT,COVER_2_ZONE,IND,JAX,C,83.05391169560608,11.565609217904896,67.82929249964555,29.987239472564863,81.02565,False,False,False,False,typical,False
202310150693,54518,Alec Pierce,WR,47961.0,Gardner Minshew,CROSS,COVER_3_ZONE,IND,JAX,C,92.68491842543698,24.17308705134671,75.98894087622288,70.28923862186303,88.688446,False,False,True,False,typical,False
2023101506143,52449,Jonathan Taylor,RB,47961.0,Gardner Minshew,FLAT,COVER_2_ZONE,IND,JAX,C,99.79242746358068,17.072597642715312,95.02339430029775,50.75145328229122,92.456055,False,False,True,False,typical,False
2023101506212,55944,Josh Downs,WR,47961.0,Gardner Minshew,OUT,COVER_4_ZONE,IND,JAX,C,25.54689246653652,5.903017471953518,42.946264001134274,12.498227704522897,62.243145,False,True,False,False,typical,False
2023101506259,52494,Zack Moss,RB,47961.0,Gardner Minshew,FLAT,COVER_1_MAN,IND,JAX,C,97.96611009369366,37.7270224118674,84.99220189990075,87.72153693463774,92.40449,True,False,True,False,open + exceptional,False
2023101506284,52494,Zack Moss,RB,47961.0,Gardner Minshew,ANGLE,COVER_2_ZONE,IND,JAX,C,19.267855400749532,16.824463169177875,40.068056146320714,49.78732454274777,67.38976,False,False,False,False,typical,False
2023101506309,52494,Zack Moss,RB,47961.0,Gardner Minshew,FLAT,COVER_4_ZONE,IND,JAX,C,99.95862827890615,29.993768184110504,98.19225861335602,79.88090174393875,94.56889,True,False,True,False,open + exceptional,False
2023101506386,52449,Jonathan Taylor,RB,47961.0,Gardner Minshew,FLAT,COVER_6_ZONE,IND,JAX,I,97.71421504872318,32.97577438227708,84.24074861760953,83.41840351623424,91.965004,True,False,True,False,open + exceptional,False
2023101506409,55944,Josh Downs,WR,47961.0,Gardner Minshew,HITCH,COVER_4_ZONE,IND,JAX,I,93.89428848540679,8.192234074920753,77.43513398553807,19.01318587834964,84.125206,False,True,True,False,covered + exceptional,False
2023101506571,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,IND,I,42.058331410499505,10.590544135620405,49.503757266411455,26.456826882177797,69.649055,False,False,False,False,typical,False
2023101506645,44835,Evan Engram,TE,53430.0,Trevor Lawrence,OUT,COVER_3_ZONE,JAX,IND,C,72.5175410441361,8.206840669271715,62.14376860910251,19.062810151708494,76.40423,False,True,False,False,typical,False
20231015061038,54518,Alec Pierce,WR,47961.0,Gardner Minshew,GO,COVER_1_MAN,IND,JAX,I,0.21784828750241844,17.284381050543686,21.33134836239898,51.524174110307676,53.40978,False,False,False,True,typical,False
20231015061153,55926,Brenton Strange,TE,53430.0,Trevor Lawrence,WHEEL,COVER_3_ZONE,JAX,IND,I,-68.80859918665416,0.9492186731508809,3.0341698567985254,1.7935630228271655,29.34919,False,True,False,True,covered + bad,False
20231015061183,44835,Evan Engram,TE,53430.0,Trevor Lawrence,GO,COVER_2_ZONE,JAX,IND,C,1.3487223535722292,10.364962404063277,25.131149865305545,25.740819509428615,50.96725,False,False,False,False,typical,False
20231015061267,44835,Evan Engram,TE,53430.0,Trevor Lawrence,CROSS,COVER_3_ZONE,JAX,IND,C,42.16523468494415,14.049402545074258,49.55338153977031,39.39458386502198,71.96742,False,False,False,False,typical,False
20231015061365,52494,Zack Moss,RB,47961.0,Gardner Minshew,FLAT,COVER_3_ZONE,IND,JAX,C,95.47088742256165,33.379643073568445,79.88090174393875,83.92173543173118,90.89874,True,False,True,False,open + exceptional,False
20231015061390,52494,Zack Moss,RB,47961.0,Gardner Minshew,ANGLE,COVER_6_ZONE,IND,JAX,C,99.71278883497234,11.276357396329786,94.13015737983837,28.881327094853255,90.80637,False,False,True,False,typical,False
20231015061502,55953,Tank Bigsby,RB,53430.0,Trevor Lawrence,ANGLE,COVER_6_ZONE,JAX,IND,C,81.62361525053718,14.112308373350402,66.88643130582732,39.70650786899192,81.8225,False,False,False,False,typical,False
20231015061618,52449,Jonathan Taylor,RB,47961.0,Gardner Minshew,CROSS,COVER_1_MAN,IND,JAX,C,5.64180240580735,14.075363003185949,31.100241032184883,39.51509995746491,58.63527,False,False,False,False,typical,False
20231015061648,55944,Josh Downs,WR,47961.0,Gardner Minshew,GO,COVER_3_ZONE,IND,JAX,I,-69.72481600868696,32.761518663874504,2.9632780377144474,83.19863887707358,45.392174,True,False,False,True,open + bad,False
20231015061671,52442,Michael Pittman,WR,47961.0,Gardner Minshew,IN,COVER_6_ZONE,IND,JAX,IN,-57.06815968677317,0.004468801093302943,3.7076421380972633,0.4537076421380973,29.562382,False,True,False,True,covered + bad,False
20231015061723,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,OUT,COVER_2_ZONE,JAX,IND,C,79.65135070497098,22.901215376058808,65.7025379271232,67.5102793137672,84.604225,False,False,False,False,typical,False
20231015061843,44835,Evan Engram,TE,53430.0,Trevor Lawrence,HITCH,COVER_2_ZONE,JAX,IND,C,98.61580686531568,15.338350962607905,87.35289947540053,44.56259747625124,90.0766,False,False,True,False,typical,False
20231015061875,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,OUT,COVER_3_ZONE,JAX,IND,C,57.242821087936235,26.137862533544563,55.2956188855806,74.37969658301432,80.64454,False,False,False,False,typical,False
20231015061912,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,GO,COVER_4_ZONE,JAX,IND,C,96.24238493096131,68.3685318484577,81.06479512264285,97.50460796824046,92.09718,True,False,True,False,open + exceptional,False
20231015062043,52442,Michael Pittman,WR,47961.0,Gardner Minshew,CROSS,COVER_2_ZONE,IND,JAX,C,98.1141715553349,23.93481396146717,85.52389054303133,69.8851552530838,91.39838,False,False,True,False,typical,False
20231015062068,52494,Zack Moss,RB,47961.0,Gardner Minshew,ANGLE,COVER_2_ZONE,IND,JAX,C,99.86385703086853,14.521463340972218,96.05841485892527,41.25194952502481,92.115524,False,False,True,False,typical,False
20231015062093,52449,Jonathan Taylor,RB,47961.0,Gardner Minshew,FLAT,COVER_3_ZONE,IND,JAX,C,45.630830165457176,13.794353466716014,50.85779101091734,38.345384942577624,72.63006,False,False,False,False,typical,False
20231015062293,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,HITCH,COVER_1_MAN,JAX,IND,I,0.0,6.7141859444777765,16.19523606975755,14.830568552389053,41.51562,False,True,False,True,covered + bad,False
20231015062316,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,GO,COVER_1_MAN,JAX,IND,I,-14.221601188413791,8.214802475589465,7.656316461080391,19.084077697433717,35.85553,False,True,False,True,covered + bad,False
20231015062408,52442,Michael Pittman,WR,47961.0,Gardner Minshew,SLANT,COVER_3_ZONE,IND,JAX,C,90.79821044564272,28.072241877393537,73.86218630370055,77.59109598752303,88.626625,True,False,False,False,typical,False
20231015062433,54518,Alec Pierce,WR,47961.0,Gardner Minshew,CROSS,COVER_1_MAN,IND,JAX,C,99.29819101396278,18.79422808605686,90.7911527009783,56.52204735573515,91.82545,False,False,True,False,typical,False
20231015062463,52442,Michael Pittman,WR,47961.0,Gardner Minshew,POST,COVER_2_ZONE,IND,JAX,IN,-102.48642065789402,21.710181622989978,0.5742237345810294,64.84474691620588,39.68103,False,False,False,True,typical,False
20231015062558,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,GO,COVER_3_ZONE,JAX,IND,I,-13.618448798529226,0.7987126645717098,7.762654189706508,1.6234226570253794,32.574738,False,True,False,True,covered + bad,False
20231015062581,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,OUT,COVER_1_MAN,JAX,IND,C,29.747112032180212,38.235475830556254,44.846164752587555,88.04055012051609,76.97589,True,False,False,False,typical,False
20231015062784,53454,Travis Etienne,RB,53430.0,Trevor Lawrence,FLAT,COVER_3_ZONE,JAX,IND,C,44.157224893569946,14.782535118011083,50.31192400396994,42.25152417411031,72.9429,False,False,False,False,typical,False
20231015062954,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,SLANT,COVER_4_ZONE,JAX,IND,C,99.80509950324227,21.039732140297232,95.17935630228271,63.242591804905715,93.19986,False,False,True,False,typical,False
20231015062979,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,CROSS,COVER_4_ZONE,JAX,IND,I,60.52910652915671,9.379488777939358,56.64256344817809,22.614490287820786,73.65209,False,True,False,False,typical,False
20231015063110,52442,Michael Pittman,WR,47961.0,Gardner Minshew,HITCH,COVER_3_ZONE,IND,JAX,I,67.72402737317407,29.564809570509965,59.78307103360272,79.37756982844179,83.403366,True,False,False,False,typical,False
20231015063133,54518,Alec Pierce,WR,47961.0,Gardner Minshew,HITCH,COVER_3_ZONE,IND,JAX,I,8.720475554082974,12.200681163291677,33.82248688501347,32.305401956614205,59.267693,False,False,False,False,typical,False
20231015063156,54518,Alec Pierce,WR,47961.0,Gardner Minshew,IN,COVER_3_ZONE,IND,JAX,C,-27.339042644623724,3.29036657773716,5.862753438253225,6.075428895505459,32.06733,False,True,False,True,covered + bad,True
20231015063181,52442,Michael Pittman,WR,47961.0,Gardner Minshew,GO,COVER_4_ZONE,IND,JAX,C,7.274960565658972,8.484188074925441,32.65277187012619,19.977314617893093,55.772545,False,True,False,False,typical,False
20231015063275,52449,Jonathan Taylor,RB,47961.0,Gardner Minshew,ANGLE,COVER_4_ZONE,IND,JAX,C,0.11596537260762252,13.066492092896523,20.466468169573233,35.552247270664964,49.304382,False,False,False,True,typical,True
20231015063367,55944,Josh Downs,WR,47961.0,Gardner Minshew,OUT,COVER_0_MAN,IND,JAX,C,79.48677688837051,13.536258244709074,65.6032893804055,37.38125620303417,80.8937,False,False,False,False,typical,False
20231015063431,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,GO,COVER_3_ZONE,JAX,IND,I,14.439120717615605,37.50641678001199,37.41670211257621,87.62228838792004,72.388855,True,False,False,False,typical,False
20231015063454,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,IND,C,48.45127761363247,21.842977128611842,52.04168438962144,65.1495817382674,77.613,False,False,False,False,typical,False
20231015063484,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,IND,IN,-95.39504610002041,16.543754565880956,1.3327661987806607,48.84446334892954,37.02597,False,False,False,True,typical,False
